CONT,ID,SEGMENT,DENSITY,X,Y,LAT,LONG
94,125,1,4,-0.333223252,0.443045275,0.577752463,0.026926547
94,125,1,6,-0.332483361,0.442611546,0.577311298,0.026107202
94,125,1,2,-0.332242609,0.442372134,0.577059188,0.025835697
94,125,1,5,-0.332209109,0.441835014,0.576467706,0.0257727
94,125,1,6,-0.332327959,0.441212584,0.575774427,0.025869639
94,125,1,3,-0.33241629,0.441054166,0.575595038,0.025956905
94,125,1,6,-0.332517703,0.440905134,0.575425353,0.026058735
94,125,1,2,-0.333338786,0.440468846,0.574901759,0.026921704
94,125,1,2,-0.330914521,0.436952012,0.571149296,0.02413404
94,125,1,6,-0.33007904,0.436719726,0.570935988,0.02322258
94,125,1,3,-0.329597957,0.436512614,0.570732356,0.022694133
94,125,1,5,-0.329083173,0.435960445,0.57015059,0.022112333
94,125,1,1,-0.325046708,0.433254769,0.567377445,0.017632688
94,125,1,6,-0.325558215,0.432700073,0.566742343,0.018156258
94,125,1,4,-0.325956072,0.432369539,0.566359327,0.018568383
94,125,1,6,-0.326543566,0.432127074,0.566063599,0.019188925
94,125,1,3,-0.326888813,0.431864714,0.565758162,0.019547683
94,125,1,6,-0.327387251,0.431799197,0.565661218,0.020080988
94,125,1,6,-0.327863072,0.431834213,0.565675774,0.020594885
94,125,1,3,-0.328128186,0.431749198,0.56556909,0.020876063
94,125,1,6,-0.328496562,0.431377503,0.565142449,0.021254232
94,125,1,6,-0.328741285,0.430854308,0.56455583,0.021491795
94,125,1,2,-0.329052334,0.430554924,0.564211612,0.021811763
94,125,1,6,-0.329056532,0.430365126,0.564003143,0.0218069
94,125,1,4,-0.328917306,0.430159883,0.563784976,0.021646931
94,125,1,5,-0.329250004,0.429193841,0.56270868,0.021957197
94,125,1,3,-0.329197138,0.428775758,0.562252973,0.021879651
94,125,1,6,-0.329450878,0.428451252,0.561884492,0.022136607
94,125,1,6,-0.329813367,0.428211358,0.56160331,0.022514723
94,125,1,2,-0.329918346,0.42798613,0.56135121,0.02261651
94,125,1,5,-0.329665165,0.427842365,0.561206451,0.022337024
94,125,1,5,-0.328560378,0.428118424,0.56156453,0.021162122
94,125,1,2,-0.328375147,0.428030305,0.561477267,0.0209585
94,125,1,4,-0.327988723,0.427512606,0.560929428,0.020517291
94,125,1,6,-0.328001877,0.427225522,0.560614289,0.02051731
94,125,1,1,-0.328090325,0.427065808,0.560434923,0.020604591
94,125,1,6,-0.328305288,0.426898588,0.560241007,0.020827586
94,125,1,4,-0.328631719,0.426758563,0.560071289,0.021171809
94,125,1,3,-0.329381603,0.426722134,0.559993714,0.021976604
94,125,1,5,-0.330099902,0.426980999,0.560241007,0.022762036
94,125,1,6,-0.330779628,0.426999022,0.560226433,0.023494071
94,125,1,4,-0.332017093,0.427237758,0.560425236,0.024837019
94,125,1,6,-0.332501566,0.427286765,0.560454316,0.025360589
94,125,1,6,-0.333143101,0.427254568,0.560386433,0.026049049
94,125,1,6,-0.335843572,0.427433676,0.560444585,0.028962769
94,125,1,6,-0.336936565,0.427577955,0.560546426,0.030145715
94,125,1,6,-0.337469946,0.427545504,0.560483405,0.030717795
94,125,1,6,-0.338602542,0.427709576,0.560604604,0.031944373
94,125,1,4,-0.340234387,0.427800125,0.560619147,0.033704247
94,125,1,6,-0.341068119,0.427897318,0.560682202,0.034606001
94,125,1,6,-0.342237929,0.428130107,0.560876109,0.035876227
94,125,1,6,-0.342930654,0.428158755,0.560871221,0.036622825
94,125,1,6,-0.34402434,0.428379356,0.56105546,0.037810619
94,125,1,2,-0.346682133,0.428688883,0.561254253,0.04068555
94,125,1,6,-0.347995987,0.428641934,0.561133064,0.042096353
94,125,1,5,-0.349458284,0.428509478,0.560910031,0.043662296
94,125,1,4,-0.353141435,0.427950674,0.560100386,0.047594178
94,125,1,6,-0.353747187,0.428007107,0.560129471,0.048248633
94,125,1,1,-0.355198964,0.428003635,0.560047063,0.049809762
94,125,1,5,-0.355870467,0.427735808,0.559717399,0.05051762
94,125,1,3,-0.356608594,0.427125726,0.559009547,0.051278753
94,125,1,6,-0.356689549,0.426948097,0.558810777,0.051356299
94,125,1,6,-0.356824723,0.426134919,0.557913883,0.051458129
94,125,1,6,-0.35681197,0.425575665,0.557303037,0.051414496
94,125,1,3,-0.356932766,0.42496077,0.556624297,0.051511454
94,125,1,6,-0.357081721,0.424595542,0.556217054,0.051652025
94,125,1,4,-0.357303043,0.424318149,0.555901916,0.051875069
94,125,1,2,-0.357757865,0.424061256,0.555596493,0.052350162
94,125,1,6,-0.358506411,0.423885591,0.555363777,0.053145266
94,125,1,5,-0.359366465,0.423555753,0.554956534,0.054051863
94,125,1,6,-0.361172041,0.423175808,0.554442646,0.055971754
94,125,1,4,-0.362087025,0.422924369,0.554117801,0.056941377
94,125,1,4,-0.364107811,0.422666869,0.553725102,0.059098793
94,125,1,5,-0.365689372,0.422000834,0.552910596,0.060761694
94,125,1,2,-0.366184959,0.421928365,0.552803966,0.06129017
94,125,1,6,-0.366423268,0.421944969,0.552808804,0.061547111
94,125,1,5,-0.368092399,0.422394823,0.553206342,0.063365148
94,125,1,6,-0.368508823,0.422633941,0.553443915,0.063825755
94,125,1,3,-0.368963053,0.42275059,0.553545721,0.064320241
94,125,1,6,-0.369543595,0.422780489,0.553545736,0.064945655
94,125,1,5,-0.370590457,0.422692309,0.553390585,0.066065546
94,125,1,1,-0.371135426,0.422538275,0.553191783,0.066642503
94,125,1,5,-0.37135284,0.422260691,0.552876688,0.06686065
94,125,1,4,-0.371442858,0.42182973,0.552401552,0.066933387
94,125,1,6,-0.371712579,0.419410456,0.549749625,0.067088522
94,125,1,2,-0.371681672,0.419048277,0.549356931,0.067035188
94,125,1,4,-0.371331486,0.418486903,0.548765439,0.066627949
94,125,1,6,-0.37107673,0.418349021,0.548629681,0.066346743
94,125,1,6,-0.370483097,0.418215937,0.548518193,0.065701945
94,125,1,4,-0.370135612,0.41803767,0.548343666,0.065318962
94,125,1,6,-0.369890812,0.417793423,0.548091568,0.065042599
94,125,1,2,-0.369866407,0.417654081,0.547941295,0.065008686
94,125,1,6,-0.370492485,0.417334363,0.547558267,0.06566317
94,125,1,6,-0.371080862,0.41695921,0.547117072,0.06627404
94,125,1,2,-0.371195847,0.416831462,0.546971648,0.06639039
94,125,1,6,-0.37123212,0.415955053,0.546016545,0.066380684
94,125,1,6,-0.371128343,0.415253938,0.545260251,0.066230392
94,125,1,3,-0.371166976,0.414943646,0.544920876,0.066254642
94,125,1,5,-0.371636361,0.414428002,0.544334256,0.06672977
94,125,1,2,-0.371701456,0.414043048,0.543912449,0.066778246
94,125,1,6,-0.371593041,0.413867808,0.543728219,0.066652175
94,125,1,5,-0.37142621,0.413774377,0.543636125,0.066467965
94,125,1,3,-0.371110329,0.413766972,0.543645816,0.066128591
94,125,1,5,-0.370231772,0.414333129,0.544310006,0.065217146
94,125,1,2,-0.370027401,0.414353849,0.544343958,0.064998965
94,125,1,6,-0.369888753,0.414239566,0.544227568,0.064843854
94,125,1,6,-0.369630988,0.413717469,0.543674905,0.064538392
94,125,1,4,-0.369270103,0.413355152,0.543301617,0.064131139
94,125,1,6,-0.36897851,0.41313922,0.543083437,0.063806343
94,125,1,2,-0.368125887,0.412760539,0.542719827,0.062870633
94,125,1,6,-0.368066036,0.412605599,0.542554971,0.062797897
94,125,1,6,-0.368077184,0.412123743,0.542031386,0.062783367
94,125,1,6,-0.368013632,0.411776438,0.541658065,0.062696096
94,125,1,3,-0.368065919,0.411461857,0.541313871,0.0627349
94,125,1,5,-0.368211515,0.411089382,0.540901756,0.062870614
94,125,1,1,-0.368625349,0.410775343,0.540538165,0.06329726
94,125,1,4,-0.370148798,0.410330508,0.539970933,0.064906822
94,125,1,6,-0.370772922,0.410411892,0.540024277,0.065580747
94,125,1,4,-0.372123364,0.410432489,0.539970924,0.067030339
94,125,1,6,-0.373506186,0.410352184,0.539806092,0.068509016
94,125,1,2,-0.375008516,0.410148654,0.539500669,0.070108906
94,125,1,6,-0.375386034,0.409931265,0.539243708,0.070501605
94,125,1,6,-0.37566595,0.409592428,0.538860695,0.070782802
94,125,1,6,-0.375968834,0.409420337,0.538657083,0.071097955
94,125,1,3,-0.377598817,0.407997152,0.537023276,0.072765685
94,125,1,5,-0.378384217,0.407595032,0.536543305,0.07358503
94,125,1,6,-0.379126559,0.407410164,0.536300903,0.074370399
94,125,1,6,-0.37969186,0.40715325,0.535990613,0.074961857
94,125,1,4,-0.380312559,0.406962006,0.535748197,0.075616375
94,125,1,6,-0.38077354,0.40671304,0.535452465,0.076096375
94,125,1,6,-0.381096324,0.406425346,0.535122781,0.076426014
94,125,1,2,-0.381399702,0.406248684,0.534914321,0.076741138
94,125,1,6,-0.381945982,0.406098367,0.534720406,0.077318081
94,125,1,5,-0.382564197,0.406041565,0.534623443,0.077977423
94,125,1,3,-0.384585039,0.406064201,0.534531343,0.08014453
94,125,1,6,-0.384954833,0.405832873,0.534259842,0.080527572
94,125,1,5,-0.385994917,0.405502916,0.533842884,0.081623222
94,125,1,5,-0.387676536,0.405108891,0.53331927,0.083402488
94,125,1,5,-0.38887233,0.404666428,0.53277144,0.08465817
94,125,1,2,-0.390024541,0.404446106,0.532466032,0.08587989
94,125,1,6,-0.390390331,0.404210107,0.532189693,0.086258069
94,125,1,4,-0.390949089,0.403670272,0.531573965,0.086825258
94,125,1,6,-0.391919397,0.402141894,0.529867416,0.087775507
94,125,1,6,-0.392263693,0.401473007,0.529125661,0.088105195
94,125,1,3,-0.392926913,0.400519987,0.528059066,0.088759713
94,125,1,6,-0.393441179,0.400057802,0.527530619,0.089283312
94,125,1,6,-0.393758646,0.399634257,0.527055502,0.089598407
94,125,1,2,-0.396197208,0.397453978,0.524563555,0.092080667
94,125,1,4,-0.39756122,0.396542406,0.523501813,0.093486627
94,125,1,6,-0.398225248,0.396250082,0.523147908,0.094179901
94,125,1,5,-0.399553068,0.395836769,0.522624315,0.095576179
94,125,1,6,-0.399889526,0.395571381,0.522318886,0.095920406
94,125,1,2,-0.400602424,0.395218646,0.521897089,0.096662152
94,125,1,5,-0.400961564,0.395116855,0.521766189,0.097040316
94,125,1,6,-0.401506425,0.39517879,0.521800127,0.097626921
94,125,1,6,-0.402566323,0.395107141,0.521659511,0.098756547
94,125,1,5,-0.403153372,0.395144509,0.521664373,0.099386814
94,125,1,4,-0.404728083,0.395025356,0.521441378,0.101064265
94,125,1,6,-0.40586692,0.394841287,0.521174697,0.102271441
94,125,1,6,-0.406498966,0.394804752,0.521097132,0.102945342
94,125,1,6,-0.407305614,0.394566048,0.520791695,0.103793766
94,125,1,3,-0.408222661,0.394460023,0.52062201,0.104768251
94,125,1,5,-0.408709064,0.394514695,0.520651103,0.105291835
94,125,1,5,-0.409480125,0.394824743,0.520937133,0.10613543
94,125,1,3,-0.410532756,0.394884687,0.520937143,0.107265027
94,125,1,5,-0.410880051,0.394755559,0.520777136,0.107628627
94,125,1,5,-0.411454322,0.39422419,0.520171147,0.108210404
94,125,1,2,-0.411738829,0.3941637,0.520088719,0.108510993
94,125,1,5,-0.412598464,0.394271581,0.52015174,0.109436992
94,125,1,4,-0.413362165,0.394550129,0.520403873,0.110270881
94,125,1,4,-0.414711128,0.394424543,0.520185687,0.11170591
94,125,1,2,-0.415886169,0.394957225,0.52068505,0.112995515
94,125,1,6,-0.416044984,0.394876124,0.520588077,0.113160366
94,125,1,4,-0.416168217,0.394625972,0.520311743,0.113276707
94,125,1,6,-0.416206907,0.394113542,0.519759046,0.113286413
94,125,1,6,-0.416098604,0.393791218,0.519419691,0.113150675
94,125,1,4,-0.416083348,0.39350582,0.519114254,0.113116728
94,125,1,6,-0.416194628,0.393227689,0.518808811,0.113218539
94,125,1,5,-0.416409854,0.39295554,0.518503379,0.113431857
94,125,1,5,-0.416402513,0.392376778,0.517882812,0.113388233
94,125,1,2,-0.416628366,0.391842995,0.517296197,0.113596703
94,125,1,6,-0.41690234,0.391497204,0.516908337,0.113868213
94,125,1,5,-0.417418403,0.391043296,0.516389577,0.114391788
94,125,1,2,-0.417952262,0.390753178,0.516045368,0.114944471
94,125,1,6,-0.418762474,0.390782147,0.516025991,0.115812307
94,125,1,4,-0.419694821,0.390972053,0.516171415,0.116820709
94,125,1,5,-0.420516643,0.391345573,0.516520495,0.117722463
94,125,1,4,-0.422059151,0.391725138,0.516830767,0.11939508
94,125,1,4,-0.423960623,0.391782526,0.516772579,0.121431297
94,125,1,6,-0.424850458,0.391997729,0.516947131,0.122396052
94,125,1,6,-0.425407688,0.392238576,0.51717015,0.123006917
94,125,1,5,-0.426212928,0.39242631,0.517320443,0.123879587
94,125,1,2,-0.42664096,0.392397394,0.517262255,0.124335326
94,125,1,6,-0.42723789,0.392043969,0.516845306,0.124951035
94,125,1,6,-0.427835626,0.391830767,0.516578668,0.12557644
94,125,1,5,-0.428720999,0.391281908,0.515933866,0.126487894
94,125,1,6,-0.429177617,0.39115531,0.515769039,0.126967865
94,125,1,3,-0.429574455,0.390966331,0.515541162,0.127379951
94,125,1,6,-0.429828816,0.390732664,0.51527451,0.127636898
94,125,1,6,-0.430239547,0.390159862,0.514634561,0.128039293
94,125,1,4,-0.430593573,0.389778198,0.514203101,0.128393236
94,125,1,5,-0.431417399,0.389279661,0.513616461,0.129241636
94,125,1,2,-0.431917631,0.388806966,0.513078308,0.129745842
94,125,1,6,-0.432382719,0.388694453,0.512928017,0.130235518
94,125,1,5,-0.432806467,0.388665554,0.512869858,0.130686376
94,125,1,5,-0.434455851,0.388932362,0.513049225,0.132465642
94,125,1,6,-0.434992921,0.388905884,0.512986204,0.133037712
94,125,1,2,-0.435361473,0.388814906,0.512865001,0.133425578
94,125,1,6,-0.436146153,0.38814659,0.512099014,0.134220658
94,125,1,4,-0.436470867,0.387731208,0.511633574,0.134540649
94,125,1,4,-0.437300484,0.387523159,0.511357234,0.135413309
94,125,1,4,-0.437984645,0.386871099,0.510615455,0.13610174
94,125,1,6,-0.438407763,0.386706392,0.510411843,0.136542925
94,125,1,6,-0.438993088,0.386338426,0.509980374,0.137144094
94,125,1,5,-0.439600503,0.386130511,0.509718564,0.137779205
94,125,1,6,-0.439906266,0.385881538,0.509432529,0.13808949
94,125,1,4,-0.440884994,0.385319735,0.50876832,0.139097893
94,125,1,6,-0.441192858,0.384889307,0.508288374,0.139398483
94,125,1,3,-0.441339475,0.384793866,0.508176843,0.13954878
94,125,1,6,-0.441645147,0.384621945,0.507973225,0.139863879
94,125,1,6,-0.442190115,0.384473764,0.5077793,0.140435979
94,125,1,5,-0.442914718,0.384136867,0.507372056,0.14118744
94,125,1,5,-0.44370352,0.384012807,0.507187823,0.142021329
94,125,1,3,-0.444369473,0.383745027,0.506858168,0.142714593
94,125,1,5,-0.445858331,0.382878426,0.505835197,0.144246619
94,125,1,6,-0.446209067,0.382495697,0.505403707,0.144595676
94,125,1,4,-0.446489249,0.382299448,0.505175855,0.14488172
94,125,1,4,-0.447509029,0.381899015,0.504681345,0.145943472
94,125,1,6,-0.448051936,0.381350767,0.504060779,0.146486463
94,125,1,4,-0.448397748,0.380831092,0.503483855,0.14682098
94,125,1,4,-0.44918645,0.380570854,0.503154182,0.147645163
94,125,1,3,-0.449813635,0.379986659,0.502489997,0.148275426
94,125,1,5,-0.451152007,0.379587836,0.501976085,0.149676532
94,125,1,1,-0.452689019,0.378851061,0.501088866,0.151266711
94,125,1,0,-0.453757216,0.361748846,0.482874435,0.151261858
94,141,1,5,-0.132289738,-0.399555576,-0.277216458,-0.20496468
94,141,1,5,-0.131282715,-0.400869774,-0.278612731,-0.205958543
94,141,1,2,-0.131104967,-0.401354595,-0.279131482,-0.206137938
94,141,1,6,-0.131167182,-0.40178134,-0.279592044,-0.206084599
94,141,1,6,-0.131508547,-0.402397007,-0.280261102,-0.205764632
94,141,1,3,-0.131701625,-0.403149914,-0.281075584,-0.205590114
94,141,1,6,-0.131590012,-0.40368715,-0.281652497,-0.205706444
94,141,1,6,-0.1316006,-0.404636026,-0.28267547,-0.205711293
94,141,1,6,-0.13125929,-0.407091119,-0.285317719,-0.206079751
94,141,1,4,-0.131071218,-0.40910123,-0.287484821,-0.206293074
94,141,1,6,-0.131086759,-0.410357268,-0.288842295,-0.206297922
94,141,1,4,-0.131231697,-0.411843595,-0.29045188,-0.206181572
94,141,1,2,-0.131037011,-0.412536973,-0.291198479,-0.206380341
94,141,1,5,-0.1311803,-0.413000641,-0.29170271,-0.206249441
94,141,1,6,-0.131122727,-0.413167336,-0.291882081,-0.206307609
94,141,1,6,-0.131193991,-0.413529009,-0.29227478,-0.206244583
94,141,1,5,-0.131141566,-0.413704552,-0.292463862,-0.206297922
94,141,1,5,-0.131272926,-0.41405171,-0.292842007,-0.206176709
94,141,1,3,-0.131277203,-0.41462028,-0.293457716,-0.206181572
94,141,1,6,-0.131374981,-0.414757462,-0.293608013,-0.206089442
94,141,1,5,-0.131547081,-0.414830739,-0.293690431,-0.20592463
94,141,1,5,-0.1319522,-0.414703203,-0.293559527,-0.205531912
94,141,1,3,-0.132074863,-0.414826526,-0.293695274,-0.205415576
94,141,1,6,-0.131851248,-0.415899838,-0.294853984,-0.205648262
94,141,1,4,-0.131857726,-0.416293451,-0.295280634,-0.205648262
94,141,1,4,-0.132241401,-0.41760641,-0.296710821,-0.205299211
94,141,1,0,-0.132490001,-0.421693761,-0.301151714,-0.205124663
94,141,1,5,-0.131987872,-0.421755597,-0.301209896,-0.205609477
94,141,1,5,-0.1315488,-0.421981443,-0.301447441,-0.206036118
94,141,1,3,-0.131261207,-0.421932631,-0.301389282,-0.206312452
94,141,1,5,-0.131027613,-0.421802588,-0.301243838,-0.206535481
94,141,1,4,-0.130935989,-0.421429213,-0.300836585,-0.20661789
94,141,1,6,-0.130773939,-0.421364908,-0.300763858,-0.20677303
94,141,1,4,-0.13016425,-0.42130789,-0.300691146,-0.20735964
94,141,1,6,-0.129913499,-0.421048597,-0.300405096,-0.207597218
94,141,1,6,-0.129532949,-0.420849417,-0.300182091,-0.207960833
94,141,1,3,-0.129211275,-0.420555482,-0.299857266,-0.208266256
94,141,1,5,-0.128783275,-0.420531111,-0.299823325,-0.208678348
94,141,1,5,-0.128503296,-0.42032575,-0.299595471,-0.208944995
94,141,1,6,-0.128196002,-0.420299403,-0.299561524,-0.209240741
94,141,1,6,-0.127942906,-0.42020074,-0.299450018,-0.209483143
94,141,1,5,-0.127616086,-0.420210407,-0.299454857,-0.209798267
94,141,1,5,-0.127114723,-0.419999559,-0.299217312,-0.210278237
94,141,1,5,-0.126677201,-0.420006486,-0.299217312,-0.210700021
94,141,1,2,-0.12644871,-0.419871641,-0.29906702,-0.210918187
94,141,1,5,-0.126070436,-0.420127691,-0.299338505,-0.21128665
94,141,1,5,-0.125773227,-0.420101104,-0.299304574,-0.21157269
94,141,1,3,-0.125610335,-0.420300148,-0.299517891,-0.211732689
94,141,1,3,-0.124947205,-0.420033639,-0.299217312,-0.21236778
94,141,1,4,-0.124569679,-0.420664663,-0.299896041,-0.212741086
94,141,1,6,-0.12417606,-0.420911858,-0.300157846,-0.213124113
94,141,1,5,-0.123855495,-0.421001641,-0.300249965,-0.213434375
94,141,1,6,-0.123726578,-0.421124145,-0.30038085,-0.213560431
94,141,1,6,-0.123634591,-0.421357676,-0.300632958,-0.213652546
94,141,1,2,-0.123549628,-0.421394701,-0.300671753,-0.213734969
94,141,1,5,-0.122959636,-0.421305573,-0.300565089,-0.214302186
94,141,1,5,-0.12271529,-0.421447689,-0.300715391,-0.214539745
94,141,1,4,-0.121901658,-0.42121014,-0.300443886,-0.215320305
94,141,1,6,-0.121540053,-0.42125134,-0.300482671,-0.215669371
94,141,1,6,-0.121310961,-0.421406572,-0.300647513,-0.215892399
94,141,1,4,-0.121114752,-0.421405071,-0.30064266,-0.216081453
94,141,1,5,-0.120687866,-0.421121368,-0.300327526,-0.216488701
94,141,1,3,-0.120370054,-0.42106365,-0.300259651,-0.216794133
94,141,1,5,-0.120140894,-0.421214397,-0.300419641,-0.217017148
94,141,1,6,-0.120002247,-0.421698503,-0.300943239,-0.217157739
94,141,1,6,-0.119934014,-0.421846799,-0.301103238,-0.217225627
94,141,1,3,-0.119849048,-0.421883759,-0.301142013,-0.217308031
94,141,1,6,-0.119622755,-0.421891592,-0.301146851,-0.217526197
94,141,1,6,-0.119337997,-0.421690571,-0.300923851,-0.217797702
94,141,1,4,-0.119040604,-0.421654826,-0.300880218,-0.218083762
94,141,1,6,-0.118361507,-0.421660413,-0.300875365,-0.218738232
94,141,1,2,-0.117919899,-0.421738348,-0.30095296,-0.219164877
94,141,1,6,-0.11775278,-0.421664914,-0.300870517,-0.219324876
94,141,1,5,-0.117579019,-0.421480025,-0.300666905,-0.219489702
94,141,1,6,-0.117252337,-0.421502658,-0.300686293,-0.219804827
94,141,1,4,-0.11698457,-0.421426231,-0.300599026,-0.220061783
94,141,1,6,-0.116788707,-0.421103236,-0.300245112,-0.220245992
94,141,1,4,-0.11658549,-0.420967805,-0.30009482,-0.220439932
94,141,1,6,-0.116206918,-0.420879549,-0.29999301,-0.220803533
94,141,1,5,-0.115745357,-0.420618338,-0.299702121,-0.221244714
94,141,1,4,-0.115096293,-0.420609819,-0.299682723,-0.221870133
94,141,1,4,-0.114672277,-0.420155943,-0.299183365,-0.222272523
94,141,1,5,-0.114045921,-0.419972832,-0.298974896,-0.222873702
94,141,1,5,-0.113720267,-0.419709457,-0.298684008,-0.223183978
94,141,1,3,-0.113201279,-0.41964533,-0.298606437,-0.223683341
94,141,1,4,-0.112907977,-0.419175907,-0.298092539,-0.223959675
94,141,1,4,-0.112176089,-0.41898958,-0.297879221,-0.224662654
94,141,1,5,-0.112120867,-0.41863731,-0.297496214,-0.224711136
94,141,1,2,-0.111907052,-0.418452607,-0.297292616,-0.224914767
94,141,1,6,-0.111543786,-0.418368256,-0.297195629,-0.225263833
94,141,1,5,-0.11123952,-0.418184747,-0.296992008,-0.225554702
94,141,1,5,-0.110554106,-0.41807801,-0.296865961,-0.226214063
94,141,1,6,-0.110102632,-0.417793646,-0.296550847,-0.226645552
94,141,1,4,-0.109415573,-0.417561602,-0.296289037,-0.227304899
94,141,1,6,-0.109054093,-0.417602292,-0.296327812,-0.22765395
94,141,1,6,-0.108585068,-0.417501355,-0.296211468,-0.228104836
94,141,1,5,-0.107850459,-0.41746655,-0.296162976,-0.22881266
94,141,1,1,-0.106932001,-0.417219478,-0.295881774,-0.229695021
94,141,1,5,-0.106486963,-0.417404303,-0.296075719,-0.23012649
94,141,1,6,-0.106199664,-0.41735445,-0.296017537,-0.230402858
94,141,1,5,-0.106089589,-0.417396155,-0.296061171,-0.230509522
94,141,1,5,-0.106022287,-0.417629564,-0.296313268,-0.230577391
94,141,1,5,-0.105519236,-0.417613856,-0.296289037,-0.231062205
94,141,1,3,-0.105289912,-0.417764424,-0.296449026,-0.231285215
94,141,1,6,-0.104751439,-0.417731241,-0.296405392,-0.231803955
94,141,1,6,-0.104302282,-0.417607427,-0.296264792,-0.232235449
94,141,1,6,-0.104091828,-0.41766382,-0.29632297,-0.232439066
94,141,1,6,-0.103572421,-0.417549816,-0.296192065,-0.232938429
94,141,1,3,-0.103084518,-0.417538225,-0.296172677,-0.233408703
94,141,1,6,-0.102879252,-0.417607941,-0.296245404,-0.233607477
94,141,1,5,-0.102610569,-0.417830469,-0.296482953,-0.233869276
94,141,1,6,-0.102154076,-0.417916787,-0.29657023,-0.234310456
94,141,1,6,-0.10183497,-0.418130983,-0.296798107,-0.234620738
94,141,1,2,-0.101263153,-0.418245498,-0.296914442,-0.23517342
94,141,1,5,-0.100874128,-0.418500726,-0.297185943,-0.23555157
94,141,1,5,-0.100729227,-0.418976276,-0.297699835,-0.235697024
94,141,1,3,-0.100341212,-0.419316276,-0.298063451,-0.236075174
94,141,1,5,-0.100253714,-0.419558618,-0.298325235,-0.23616244
94,141,1,2,-0.100376255,-0.420106542,-0.298921576,-0.236050933
94,141,1,5,-0.098736553,-0.420926238,-0.299789383,-0.237641117
94,141,1,6,-0.098362666,-0.421203154,-0.300085104,-0.238004732
94,141,1,5,-0.098019921,-0.421560013,-0.300468127,-0.238339253
94,141,1,6,-0.097384868,-0.421875705,-0.300802643,-0.238954947
94,141,1,4,-0.097020778,-0.422138962,-0.30108385,-0.239308876
94,141,1,5,-0.096309239,-0.422379553,-0.301335938,-0.239997321
94,141,1,6,-0.095535389,-0.422884024,-0.301874091,-0.240748797
94,141,1,5,-0.094680341,-0.423335734,-0.302354052,-0.241577814
94,141,1,6,-0.093922994,-0.423545329,-0.302572223,-0.242309878
94,141,1,3,-0.093673045,-0.423686491,-0.302722515,-0.242552285
94,141,1,6,-0.093384751,-0.423993051,-0.303052184,-0.242833481
94,141,1,6,-0.09310998,-0.424598054,-0.303706672,-0.243104967
94,141,1,3,-0.09286599,-0.424823745,-0.303949089,-0.243342531
94,141,1,1,-0.092188602,-0.425000912,-0.304133318,-0.243997034
94,141,1,6,-0.091987161,-0.42498986,-0.304118779,-0.244190959
94,141,1,6,-0.091587233,-0.424784966,-0.303890911,-0.244573957
94,141,1,4,-0.09139572,-0.424760418,-0.303861832,-0.244758177
94,141,1,6,-0.090899261,-0.424917587,-0.304026664,-0.245238147
94,141,1,5,-0.090682466,-0.424884388,-0.303987879,-0.245446627
94,141,1,6,-0.090382804,-0.425088309,-0.30420604,-0.24573751
94,141,1,4,-0.090267168,-0.42509852,-0.304215731,-0.245849013
94,141,1,6,-0.08986373,-0.425027309,-0.304133333,-0.246236873
94,141,1,4,-0.089454034,-0.424844701,-0.303929701,-0.246629572
94,141,1,6,-0.089072997,-0.424973748,-0.304065469,-0.246998016
94,141,1,3,-0.08861985,-0.424956462,-0.304041204,-0.247434354
94,141,1,6,-0.088362267,-0.424874626,-0.303949089,-0.247681618
94,141,1,5,-0.088230168,-0.424760205,-0.303823042,-0.24780766
94,141,1,3,-0.088074352,-0.424376582,-0.30340393,-0.247953705
94,141,1,6,-0.087869227,-0.424429851,-0.303459418,-0.248151883
94,141,1,5,-0.077982019,-0.424572194,-0.303503045,-0.257678471
94,141,1,6,-0.055529042,-0.424714509,-0.303454574,-0.279310853
94,141,1,5,-0.030565379,-0.424937649,-0.303551546,-0.303362469
94,141,1,6,-0.018794945,-0.424875795,-0.303444877,-0.314702256
94,141,1,1,-0.011176418,-0.424947981,-0.303507908,-0.32204233
94,141,1,6,-0.011071064,-0.425184359,-0.303764864,-0.322144146
94,141,1,5,-0.010643982,-0.4256885,-0.304312698,-0.322556242
94,141,1,4,-0.010423274,-0.426236783,-0.304909015,-0.322769546
94,141,1,5,-0.009950282,-0.426326471,-0.305005972,-0.323225275
94,141,1,4,-0.009744231,-0.426576171,-0.305277479,-0.323424049
94,141,1,6,-0.009498106,-0.427004011,-0.305742904,-0.323661613
94,141,1,6,-0.009387871,-0.427431586,-0.306208316,-0.323768272
94,141,1,4,-0.009262249,-0.42763208,-0.306426491,-0.323889485
94,141,1,6,-0.008884993,-0.427877336,-0.306693134,-0.324253086
94,141,1,6,-0.008301266,-0.428091612,-0.306925845,-0.324815475
94,141,1,4,-0.008175541,-0.428207464,-0.307051901,-0.324936668
94,141,1,6,-0.007954663,-0.428844024,-0.307745184,-0.325149991
94,141,1,2,-0.00781892,-0.429039915,-0.307958503,-0.32528089
94,141,1,4,-0.00711931,-0.429289678,-0.308229989,-0.325954787
94,141,1,5,-0.006887995,-0.429627934,-0.308598457,-0.326177801
94,141,1,5,-0.006087832,-0.430175566,-0.309194777,-0.326948654
94,141,1,6,-0.005801122,-0.430589259,-0.309645655,-0.327224989
94,141,1,3,-0.005660184,-0.430691605,-0.309757161,-0.327360746
94,141,1,5,-0.005106322,-0.430794217,-0.309868668,-0.327894036
